,Suburb,Rooms,Type,Price,Method,SellerG,Distance,Postcode,Bedroom2,Bathroom,Car,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Address Type,YrSold,MonthSold,DaySold,MissingValues
11809,Strathmore,4,h,1220000.0,S,Nelson,8.2,3041.0,4.0,1.0,2.0,185.0,1960.0,Moonee Valley,-37.73051,144.91731,Western,3284.0,St,2017,7,22,False
11810,Lessthan50,3,h,500000.0,S,YPA,31.7,3429.0,3.0,1.0,3.0,127.0,1975.0,Hume,-37.56935,144.7241,Western,14092.0,Dr,2017,7,22,False
11811,Lessthan50,3,h,438000.0,S,YPA,31.7,3429.0,3.0,1.0,4.0,96.0,1994.0,Hume,-37.57532,144.71058,Western,14092.0,St,2017,7,22,False
11812,Sunshine,3,h,910000.0,PI,Jas,10.5,3020.0,3.0,1.0,3.0,126.0,1950.0,Brimbank,-37.79337,144.8418,Western,3755.0,St,2017,7,22,False
11813,Sunshine North,4,t,650000.0,SP,Sweeney,10.5,3020.0,4.0,2.0,1.0,181.6,2005.0,Brimbank,-37.76508,144.83629,Western,4217.0,Rd,2017,7,22,False
11814,Sunshine North,3,h,595000.0,SA,Lessthan50,10.5,3020.0,3.0,1.0,0.0,126.0,0.0,Brimbank,-37.76812,144.82528,Western,4217.0,St,2017,7,22,True
11815,Sunshine West,3,h,710000.0,VB,hockingstuart,10.5,3020.0,3.0,1.0,2.0,126.0,0.0,Brimbank,-37.78666,144.8109,Western,6763.0,St,2017,7,22,True
11816,Sunshine West,3,t,615000.0,PI,Barry,10.5,3020.0,3.0,2.0,1.0,27.0,1999.0,Brimbank,-37.79573,144.79311,Western,6763.0,Ct,2017,7,22,False
11817,Sunshine West,4,h,859000.0,S,hockingstuart,10.5,3020.0,4.0,2.0,2.0,126.0,0.0,Brimbank,-37.78945,144.80062,Western,6763.0,St,2017,7,22,True
11818,Surrey Hills,3,h,2225000.0,SA,Fletchers,10.2,3127.0,3.0,1.0,2.0,126.0,0.0,Boroondara,-37.83273,145.08812,Southern,5457.0,St,2017,7,22,True
11819,Surrey Hills,2,h,1950000.0,VB,Lessthan50,10.2,3127.0,2.0,1.0,1.0,126.0,0.0,Whitehorse,-37.82559000000001,145.11236,Southern,5457.0,St,2017,7,22,True
11820,Surrey Hills,4,h,2550000.0,VB,Marshall,10.2,3127.0,4.0,2.0,2.0,126.0,0.0,Boroondara,-37.82611,145.0911,Southern,5457.0,Rd,2017,7,22,True
11821,Surrey Hills,2,u,830000.0,SP,Noel,10.2,3127.0,2.0,1.0,1.0,126.0,0.0,Boroondara,-37.82794000000001,145.09332,Southern,5457.0,Rd,2017,7,22,True
11822,Lessthan50,4,h,740000.0,S,Purplebricks,18.0,3037.0,4.0,2.0,2.0,156.0,2000.0,Brimbank,-37.69106,144.75853999999995,Western,3640.0,St,2017,7,22,False
11823,Lessthan50,3,h,620000.0,S,Barry,18.0,3037.0,3.0,2.0,2.0,126.0,2000.0,Brimbank,-37.70686,144.76989,Western,3640.0,Bvd,2017,7,22,False
11824,Lessthan50,4,h,463500.0,S,hockingstuart,18.4,3029.0,4.0,2.0,2.0,156.0,2006.0,Wyndham,-37.867,144.65618,Western,10160.0,Dr,2017,7,22,False
11825,Lessthan50,3,h,530000.0,S,hockingstuart,18.4,3029.0,3.0,2.0,2.0,153.0,2009.0,Wyndham,-37.83353,144.67324,Western,10160.0,St,2017,7,22,False
11826,Lessthan50,3,h,446000.0,S,Sweeney,18.4,3029.0,3.0,2.0,2.0,162.0,2012.0,Wyndham,-37.85037,144.66179,Western,10160.0,St,2017,7,22,False
11827,Lessthan50,3,h,520000.0,S,Barry,18.0,3037.0,3.0,2.0,2.0,161.0,2005.0,Melton,-37.71364000000001,144.76031,Western,4242.0,Dr,2017,7,22,False
11828,Lessthan50,3,h,530000.0,SP,YPA,18.0,3037.0,3.0,2.0,1.0,119.0,2011.0,Melton,-37.7117,144.75204,Western,4242.0,Wy,2017,7,22,False
11829,Lessthan50,5,h,725500.0,S,Barry,18.0,3037.0,5.0,3.0,2.0,260.0,2011.0,Melton,-37.71152,144.75283000000005,Western,4242.0,Wy,2017,7,22,False
11830,Lessthan50,4,h,688000.0,S,O'Brien,15.5,3038.0,4.0,2.0,1.0,126.0,0.0,Brimbank,-37.70841,144.79699,Western,5336.0,Rd,2017,7,22,True
11831,Lessthan50,3,h,630000.0,S,Barry,15.5,3038.0,3.0,2.0,1.0,126.0,0.0,Brimbank,-37.70894000000001,144.80205,Western,5336.0,Rd,2017,7,22,True
11832,Lessthan50,4,h,800000.0,VB,Lessthan10,15.5,3038.0,4.0,3.0,6.0,126.0,0.0,Brimbank,-37.6899,144.78346000000005,Western,5336.0,Wy,2017,7,22,True
11833,Lessthan50,3,h,760000.0,VB,YPA,15.5,3038.0,3.0,3.0,2.0,126.0,0.0,Brimbank,-37.69394000000001,144.7795,Western,5336.0,Pl,2017,7,22,True
11834,Lessthan50,3,t,502000.0,S,Barry,15.5,3038.0,3.0,2.0,2.0,143.0,2004.0,Brimbank,-37.69503,144.77868999999995,Western,5336.0,Dr,2017,7,22,False
11835,Lessthan50,4,h,1275000.0,PI,Barry,15.5,3106.0,4.0,2.0,2.0,33.0,0.0,Manningham,-37.7584,145.16128,Eastern,6202.0,Rd,2017,7,22,True
11836,Lessthan50,5,h,1300000.0,PI,Barry,15.5,3106.0,5.0,3.0,3.0,126.0,0.0,Manningham,-37.76084,145.12675,Eastern,6202.0,Ct,2017,7,22,True
11837,Templestowe Lower,4,h,1215000.0,S,hockingstuart,12.4,3107.0,4.0,2.0,4.0,240.0,1970.0,Manningham,-37.76846,145.11183,Eastern,5420.0,Av,2017,7,22,False
11838,Templestowe Lower,4,h,1320000.0,PI,Jellis,12.4,3107.0,4.0,2.0,2.0,126.0,0.0,Manningham,-37.76941,145.12123,Eastern,5420.0,Cr,2017,7,22,True
11839,Templestowe Lower,2,t,731000.0,S,Jellis,12.4,3107.0,2.0,1.0,1.0,115.0,2005.0,Manningham,-37.75671,145.11401,Eastern,5420.0,St,2017,7,22,False
11840,Lessthan50,3,h,651000.0,SA,Harcourts,15.3,3074.0,3.0,1.0,2.0,116.0,1970.0,Whittlesea,-37.68164,144.99768999999995,Northern,7955.0,Av,2017,7,22,False
11841,Lessthan50,3,h,631000.0,S,Harcourts,15.3,3074.0,3.0,1.0,2.0,121.0,1965.0,Whittlesea,-37.6819,145.02293999999995,Northern,7955.0,St,2017,7,22,False
11842,Lessthan50,3,h,715500.0,S,Love,15.3,3074.0,3.0,1.0,2.0,126.0,0.0,Whittlesea,-37.68107,145.03393,Northern,7955.0,Av,2017,7,22,True
11843,Thornbury,3,h,1110000.0,SP,McGrath,7.0,3071.0,3.0,1.0,0.0,113.0,1930.0,Darebin,-37.75358,144.98533999999995,Northern,8870.0,St,2017,7,22,False
11844,Toorak,2,u,735000.0,SP,Jellis,4.1,3142.0,2.0,1.0,1.0,84.0,1935.0,Stonnington,-37.83241,145.00705,Southern,7217.0,Av,2017,7,22,False
11845,Toorak,2,u,920000.0,S,hockingstuart,4.1,3142.0,2.0,2.0,1.0,126.0,0.0,Stonnington,-37.84139,145.00678,Southern,7217.0,Av,2017,7,22,True
11846,Toorak,1,u,350000.0,VB,Marshall,4.1,3142.0,2.0,1.0,1.0,126.0,1970.0,Stonnington,-37.84157,145.00468999999995,Southern,7217.0,Rd,2017,7,22,False
11847,Lessthan50,3,h,822000.0,S,Lessthan50,12.9,3043.0,3.0,1.0,1.0,112.0,1960.0,Hume,-37.70321,144.87972,Western,3296.0,Rd,2017,7,22,False
11848,Lessthan50,3,h,988000.0,S,Fletchers,17.2,3133.0,3.0,1.0,1.0,119.0,1970.0,Whitehorse,-37.84034000000001,145.2022,Eastern,4181.0,Rd,2017,7,22,False
11849,Lessthan50,3,h,855000.0,S,Ray,14.7,3152.0,3.0,1.0,2.0,126.0,0.0,Knox,-37.86288,145.25077,Eastern,7082.0,Cr,2017,7,22,True
11850,Lessthan50,3,t,630000.0,S,Ray,14.7,3152.0,3.0,1.0,2.0,141.0,2001.0,Knox,-37.87345,145.22973000000005,Eastern,7082.0,Pl,2017,7,22,False
11851,Watsonia,3,h,830000.0,S,Barry,14.5,3087.0,3.0,1.0,1.0,104.4,1975.0,Banyule,-37.717,145.08891,Northern,2329.0,St,2017,7,22,False
11852,Lessthan50,3,h,710000.0,S,Ray,14.5,3087.0,3.0,1.0,2.0,115.0,1974.0,Banyule,-37.69872,145.08743,Northern,1442.0,Cr,2017,7,22,False
11853,Lessthan50,3,h,850000.0,S,Lessthan50,14.5,3087.0,3.0,1.0,2.0,126.0,0.0,Banyule,-37.69821,145.08995,Northern,1442.0,St,2017,7,22,True
11854,Werribee,3,h,383000.0,S,Greg,14.7,3030.0,3.0,1.0,2.0,95.0,1960.0,Wyndham,-37.8889,144.65743999999995,Western,16166.0,Cr,2017,7,22,False
11855,Werribee,4,h,463000.0,S,hockingstuart,14.7,3030.0,4.0,2.0,2.0,148.0,2012.0,Wyndham,-37.91807,144.63816,Western,16166.0,Wy,2017,7,22,False
11856,Werribee,3,h,471500.0,S,hockingstuart,14.7,3030.0,3.0,1.0,2.0,126.0,0.0,Wyndham,-37.89415,144.64143,Western,16166.0,Rd,2017,7,22,True
11857,Werribee,3,h,412500.0,S,YPA,14.7,3030.0,3.0,1.0,1.0,126.0,1980.0,Wyndham,-37.88702,144.66101,Western,16166.0,Ct,2017,7,22,False
11858,Werribee,3,h,452000.0,SP,Biggin,14.7,3030.0,3.0,1.0,3.0,121.0,1980.0,Wyndham,-37.88666,144.66149,Western,16166.0,Rd,2017,7,22,False
11859,Werribee,4,h,665000.0,S,hockingstuart,14.7,3030.0,4.0,2.0,2.0,201.0,2014.0,Wyndham,-37.91859,144.64143,Western,16166.0,Dr,2017,7,22,False
11860,Werribee,3,h,485000.0,SP,Lessthan50,14.7,3030.0,3.0,1.0,1.0,88.0,1960.0,Wyndham,-37.89444,144.65591,Western,16166.0,Ct,2017,7,22,False
11861,Werribee,4,h,510000.0,SP,YPA,14.7,3030.0,4.0,2.0,1.0,147.0,2003.0,Wyndham,-37.89556,144.64268,Western,16166.0,Ct,2017,7,22,False
11862,West Footscray,3,h,850000.0,S,Jas,6.4,3012.0,3.0,1.0,2.0,111.0,1910.0,Maribyrnong,-37.79638,144.87911,Western,5058.0,St,2017,7,22,False
11863,West Footscray,3,h,915000.0,S,Jas,6.4,3012.0,3.0,1.0,2.0,126.0,0.0,Maribyrnong,-37.792,144.86856,Western,5058.0,St,2017,7,22,True
11864,Lessthan50,5,h,1591000.0,S,Barry,16.7,3150.0,5.0,3.0,3.0,126.0,0.0,Monash,-37.90213,145.18444,South-Eastern,7392.0,Av,2017,7,22,True
11865,Lessthan50,5,h,1490000.0,S,Ray,16.7,3150.0,5.0,3.0,4.0,126.0,0.0,Monash,-37.90893,145.18489,South-Eastern,7392.0,Av,2017,7,22,True
11866,Williamstown,4,h,1440000.0,S,Williams,6.8,3016.0,4.0,2.0,0.0,170.0,1900.0,Hobsons Bay,-37.85414,144.89561,Western,6380.0,St,2017,7,22,False
11867,Lessthan50,3,h,400000.0,S,Harcourts,25.5,3750.0,3.0,2.0,1.0,126.0,2015.0,Whittlesea,-37.60983,145.03874,Northern,2940.0,Rd,2017,7,22,False
11868,Lessthan50,3,h,620000.0,SP,Lessthan50,31.4,3775.0,3.0,2.0,1.0,180.56,1975.0,Yarra Ranges,-37.65391,145.37389,Northern,1160.0,St,2017,7,22,False
11869,Yarraville,2,h,900000.0,SP,Sweeney,6.3,3013.0,2.0,1.0,3.0,123.5,1940.0,Maribyrnong,-37.82333,144.87955,Western,6543.0,St,2017,7,22,False
11870,Yarraville,4,h,1407000.0,S,Village,6.3,3013.0,4.0,2.0,2.0,152.0,1955.0,Maribyrnong,-37.81845,144.87464,Western,6543.0,St,2017,7,22,False
11871,Yarraville,2,h,1044000.0,SP,Jas,6.3,3013.0,2.0,1.0,0.0,126.0,0.0,Maribyrnong,-37.81736,144.89133,Western,6543.0,St,2017,7,22,True
11872,Airport West,3,t,780000.0,S,Lessthan10,10.4,3042.0,3.0,2.0,1.0,192.0,2005.0,Moonee Valley,-37.7325,144.88272,Western,3464.0,Av,2017,7,29,False
11873,Lessthan50,3,h,555000.0,SP,Sweeney,14.0,3021.0,3.0,1.0,3.0,126.0,1980.0,Brimbank,-37.74306,144.76679,Western,1899.0,Ct,2017,7,29,False
11874,Lessthan50,3,h,613000.0,S,Lessthan50,10.5,3020.0,3.0,1.0,2.0,126.0,0.0,Brimbank,-37.78141,144.82461999999995,Western,2185.0,Cr,2017,7,29,True
11875,Lessthan50,2,t,340000.0,S,Lessthan50,10.5,3020.0,2.0,1.0,1.0,126.0,0.0,Brimbank,-37.77956,144.82519,Western,2185.0,St,2017,7,29,True
11876,Lessthan50,3,t,580000.0,PI,Douglas,10.5,3020.0,3.0,2.0,2.0,110.0,2014.0,Brimbank,-37.77856,144.82443,Western,2185.0,St,2017,7,29,False
11877,Lessthan50,3,h,627000.0,S,Barry,12.8,3022.0,3.0,1.0,2.0,102.0,1960.0,Brimbank,-37.77713,144.79746,Western,1281.0,St,2017,7,29,False
11878,Armadale,1,u,380000.0,S,Marshall,6.3,3143.0,1.0,1.0,1.0,126.0,1960.0,Stonnington,-37.85889,145.01989,Southern,4836.0,Rd,2017,7,29,False
11879,Armadale,2,u,631500.0,S,hockingstuart,6.3,3143.0,2.0,1.0,1.0,126.0,0.0,Stonnington,-37.85749000000001,145.01735,Southern,4836.0,Rd,2017,7,29,True
11880,Ascot Vale,3,t,1185000.0,S,Barry,4.3,3032.0,3.0,2.0,2.0,126.0,0.0,Moonee Valley,-37.7783,144.90876,Western,6567.0,St,2017,7,29,True
11881,Lessthan50,4,h,1540000.0,S,Jellis,10.2,3147.0,4.0,2.0,3.0,205.0,1970.0,Monash,-37.86096,145.10026000000005,Southern,2894.0,Dr,2017,7,29,False
11882,Lessthan50,4,h,1510000.0,S,hockingstuart,21.5,3195.0,4.0,2.0,4.0,126.0,0.0,Kingston,-38.02848,145.10181,South-Eastern,2824.0,Av,2017,7,29,True
11883,Balwyn,5,h,3812000.0,S,Lessthan10,7.9,3103.0,5.0,4.0,2.0,1.0,2012.0,Boroondara,-37.806,145.09511,Southern,5682.0,Rd,2017,7,29,False
11884,Balwyn,4,t,1450000.0,VB,Noel,7.9,3103.0,4.0,3.0,2.0,126.0,0.0,Boroondara,-37.80345,145.07969,Southern,5682.0,St,2017,7,29,True
11885,Balwyn North,3,u,1600000.0,S,Marshall,9.7,3104.0,3.0,2.0,2.0,126.0,0.0,Boroondara,-37.79386,145.06746,Southern,7809.0,Rd,2017,7,29,True
11886,Balwyn North,2,u,950000.0,S,Fletchers,9.7,3104.0,2.0,1.0,1.0,126.0,1975.0,Boroondara,-37.78245,145.09273000000005,Southern,7809.0,St,2017,7,29,False
11887,Balwyn North,4,h,1755000.0,S,Jellis,9.7,3104.0,4.0,2.0,2.0,155.0,1938.0,Boroondara,-37.79466,145.06564,Southern,7809.0,St,2017,7,29,False
11888,Lessthan50,3,h,606000.0,S,McGrath,23.2,3153.0,3.0,1.0,1.0,94.0,1970.0,Knox,-37.84291,145.25545,Eastern,5030.0,Hwy,2017,7,29,False
11889,Lessthan50,3,u,537000.0,S,Lessthan10,39.0,3807.0,3.0,1.0,1.0,126.0,0.0,Cardinia,-38.04668,145.36938999999995,Eastern,2332.0,St,2017,7,29,True
11890,Lessthan50,3,t,900000.0,PI,Lessthan50,17.3,3193.0,3.0,2.0,2.0,126.0,0.0,Bayside,-37.98214,145.05175,Southern,5366.0,Rd,2017,7,29,True
11891,Lessthan50,3,h,1500000.0,S,Lessthan50,17.3,3193.0,3.0,2.0,2.0,126.0,0.0,Bayside,-37.97383,145.04525,Southern,5366.0,Cr,2017,7,29,True
11892,Bentleigh,3,t,1435000.0,S,hockingstuart,11.4,3204.0,3.0,3.0,2.0,177.0,2014.0,Glen Eira,-37.91648,145.04927,Southern,6795.0,Av,2017,7,29,False
11893,Bentleigh East,2,u,592000.0,S,Gary,13.8,3165.0,2.0,1.0,1.0,126.0,0.0,Glen Eira,-37.91051,145.07138999999995,Southern,10969.0,St,2017,7,29,True
11894,Bentleigh East,3,h,900000.0,S,Gary,13.8,3165.0,3.0,2.0,2.0,126.0,0.0,Glen Eira,-37.91155,145.076,Southern,10969.0,St,2017,7,29,True
11895,Bentleigh East,4,h,1780000.0,S,Woodards,13.8,3165.0,4.0,2.0,2.0,126.0,0.0,Glen Eira,-37.9145,145.05899,Southern,10969.0,St,2017,7,29,True
11896,Bentleigh East,3,t,1260000.0,S,Woodards,13.8,3165.0,3.0,2.0,2.0,138.0,1960.0,Glen Eira,-37.91289,145.08065,Southern,10969.0,St,2017,7,29,False
11897,Lessthan50,3,h,620000.0,S,C21,35.2,3806.0,3.0,1.0,2.0,101.0,1970.0,Casey,-38.03517,145.33886,Eastern,17093.0,St,2017,7,29,False
11898,Lessthan50,2,u,600000.0,S,Hodges,17.3,3193.0,2.0,1.0,1.0,74.0,1960.0,Bayside,-37.97853,145.0175,Southern,2866.0,Rd,2017,7,29,False
11899,Lessthan50,3,t,1215000.0,S,Hodges,17.3,3193.0,3.0,2.0,2.0,126.0,0.0,Bayside,-37.97287,145.01648,Southern,2866.0,Rd,2017,7,29,True
11900,Lessthan50,2,u,615000.0,S,Ray,13.4,3130.0,2.0,1.0,1.0,85.0,1970.0,Whitehorse,-37.8321,145.14444,Eastern,4387.0,Ct,2017,7,29,False
11901,Lessthan50,3,h,790000.0,S,Ray,25.0,3155.0,3.0,1.0,2.0,126.0,0.0,Knox,-37.85981,145.25475,Eastern,9704.0,Rd,2017,7,29,True
11902,Lessthan50,4,h,770000.0,SP,Noel,25.0,3155.0,4.0,2.0,2.0,1.0,1970.0,Knox,-37.8476,145.29493,Eastern,9704.0,St,2017,7,29,False
11903,Box Hill,4,h,1831000.0,S,hockingstuart,10.9,3128.0,4.0,1.0,1.0,126.0,0.0,Whitehorse,-37.81995,145.13089,Eastern,4605.0,St,2017,7,29,True
11904,Lessthan50,3,h,800000.0,S,Biggin,8.6,3019.0,3.0,1.0,2.0,126.0,0.0,Maribyrnong,-37.78062,144.84803,Western,3589.0,St,2017,7,29,True
11905,Brighton,2,u,845000.0,SP,Buxton,10.5,3186.0,2.0,1.0,1.0,110.0,1960.0,Bayside,-37.89569,144.99881000000005,Southern,10579.0,St,2017,7,29,False
11906,Brighton,1,u,495000.0,S,Lessthan50,10.5,3186.0,1.0,1.0,1.0,126.0,1970.0,Bayside,-37.91814,144.99297,Southern,10579.0,St,2017,7,29,False
11907,Brighton,2,u,760000.0,PI,Marshall,10.5,3186.0,2.0,1.0,1.0,126.0,1980.0,Bayside,-37.92545,145.00277,Southern,10579.0,St,2017,7,29,False
11908,Brighton,3,h,1240000.0,PI,hockingstuart,10.5,3186.0,3.0,2.0,2.0,126.0,0.0,Bayside,-37.92894,145.00341,Southern,10579.0,Rd,2017,7,29,True
11909,Lessthan50,3,h,586000.0,S,YPA,14.0,3047.0,3.0,1.0,1.0,126.0,0.0,Hume,-37.69265,144.92653,Northern,4294.0,Ct,2017,7,29,True
11910,Lessthan50,4,h,706000.0,S,YPA,14.0,3047.0,4.0,1.0,4.0,115.0,1960.0,Hume,-37.67641,144.91435,Northern,4294.0,Cr,2017,7,29,False
11911,Lessthan50,3,h,550000.0,S,YPA,14.0,3047.0,3.0,2.0,1.0,126.0,0.0,Hume,-37.68983,144.93499,Northern,4294.0,St,2017,7,29,True
11912,Lessthan50,4,h,456000.0,S,Lessthan50,29.8,3338.0,4.0,2.0,2.0,189.0,2010.0,Melton,-37.69104,144.54532,Western,3122.0,Rd,2017,7,29,False
11913,Lessthan50,2,u,555000.0,S,Lessthan50,6.4,3012.0,2.0,2.0,1.0,126.0,0.0,Hobsons Bay,-37.82001,144.84245,Western,962.0,Av,2017,7,29,True
11914,Brunswick,2,h,650000.0,S,Jellis,5.2,3056.0,2.0,1.0,1.0,70.0,1970.0,Moreland,-37.75715,144.96823999999995,Northern,11918.0,St,2017,7,29,False
11915,Brunswick,4,h,1080000.0,VB,Nelson,5.2,3056.0,4.0,2.0,0.0,126.0,0.0,Moreland,-37.76861,144.96848,Northern,11918.0,St,2017,7,29,True
11916,Brunswick East,2,h,620000.0,S,Lessthan10,4.0,3057.0,2.0,1.0,1.0,79.0,1960.0,Moreland,-37.7784,144.97404,Northern,5533.0,Rd,2017,7,29,False
11917,Brunswick East,2,h,683000.0,S,Lessthan10,4.0,3057.0,2.0,1.0,1.0,91.0,1970.0,Moreland,-37.77818,144.97412,Northern,5533.0,Rd,2017,7,29,False
11918,Brunswick East,2,h,501000.0,S,Jellis,4.0,3057.0,2.0,1.0,1.0,47.0,1970.0,Moreland,-37.77169,144.97557,Northern,5533.0,St,2017,7,29,False
11919,Brunswick East,2,u,615000.0,SP,hockingstuart,4.0,3057.0,2.0,1.0,1.0,70.0,2008.0,Moreland,-37.77887,144.97797,Northern,5533.0,St,2017,7,29,False
11920,Brunswick East,2,h,1220000.0,SP,Nelson,4.0,3057.0,2.0,1.0,1.0,126.0,0.0,Moreland,-37.76695,144.98203999999996,Northern,5533.0,St,2017,7,29,True
11921,Brunswick West,2,h,1150000.0,S,Jellis,5.2,3055.0,2.0,1.0,1.0,107.0,1940.0,Moreland,-37.77279,144.94069,Northern,7082.0,St,2017,7,29,False
11922,Brunswick West,2,u,400000.0,VB,Nelson,5.2,3055.0,2.0,2.0,1.0,126.0,0.0,Moreland,-37.75201,144.9336,Northern,7082.0,Av,2017,7,29,True
11923,Burwood,3,h,1750500.0,S,RW,10.4,3125.0,3.0,1.0,2.0,126.0,0.0,Whitehorse,-37.85156,145.13054,Southern,5678.0,Hwy,2017,7,29,True
11924,Lessthan50,3,u,835000.0,S,Ray,14.7,3151.0,3.0,2.0,2.0,143.0,2000.0,Whitehorse,-37.85377,145.15511999999995,Eastern,4048.0,Rd,2017,7,29,False
11925,Lessthan50,3,h,640000.0,S,HAR,14.8,3023.0,3.0,2.0,2.0,170.0,2008.0,Brimbank,-37.76048,144.78847,Western,2674.0,St,2017,7,29,False
11926,Camberwell,3,t,1280000.0,SP,Jellis,7.7,3124.0,3.0,2.0,2.0,158.0,2014.0,Boroondara,-37.84143,145.08705,Southern,8920.0,Cr,2017,7,29,False
11927,Camberwell,5,h,2400000.0,VB,Marshall,7.7,3124.0,5.0,2.0,0.0,126.0,1939.0,Boroondara,-37.84115,145.0743,Southern,8920.0,Av,2017,7,29,False
11928,Camberwell,2,u,682000.0,S,Jellis,7.7,3124.0,2.0,1.0,1.0,126.0,1970.0,Boroondara,-37.83473,145.05698,Southern,8920.0,Rd,2017,7,29,False
11929,Camberwell,4,h,2500000.0,VB,Fletchers,7.7,3124.0,4.0,2.0,3.0,225.0,1930.0,Boroondara,-37.84403,145.09545,Southern,8920.0,St,2017,7,29,False
11930,Camberwell,3,u,682000.0,S,Noel,7.7,3124.0,3.0,1.0,2.0,126.0,0.0,Boroondara,-37.83227,145.06325,Southern,8920.0,Rd,2017,7,29,True
11931,Camberwell,2,u,600800.0,S,Lessthan50,7.7,3124.0,2.0,1.0,1.0,1.0,1960.0,Boroondara,-37.84237,145.09257,Southern,8920.0,St,2017,7,29,False
11932,Carlton,3,h,920000.0,S,Nelson,1.6,3053.0,3.0,1.0,0.0,126.0,0.0,Melbourne,-37.79633,144.97269,Northern,6786.0,St,2017,7,29,True
11933,Lessthan50,2,h,1690000.0,S,hockingstuart,3.5,3054.0,2.0,1.0,1.0,126.0,0.0,Yarra,-37.78829,144.97476,Northern,3106.0,St,2017,7,29,True
11934,Carnegie,2,u,680000.0,S,Woodards,10.1,3163.0,2.0,1.0,1.0,126.0,2010.0,Glen Eira,-37.88866,145.06305,Southern,7822.0,Av,2017,7,29,False
11935,Carnegie,1,u,316000.0,PI,Ray,10.1,3163.0,1.0,1.0,1.0,126.0,0.0,Glen Eira,-37.88506,145.06411,Southern,7822.0,Rd,2017,7,29,True
11936,Carnegie,3,u,1151000.0,S,Woodards,10.1,3163.0,3.0,2.0,1.0,115.0,1995.0,Glen Eira,-37.89178,145.0539,Southern,7822.0,Rd,2017,7,29,False
11937,Lessthan50,3,h,518000.0,PI,RW,14.8,3023.0,3.0,2.0,2.0,126.0,0.0,Melton,-37.73868,144.7325,Western,7719.0,Cl,2017,7,29,True
11938,Lessthan50,3,h,625000.0,SP,Buxton,31.2,3197.0,3.0,2.0,1.0,170.0,1950.0,Kingston,-38.07912,145.12965,South-Eastern,1989.0,St,2017,7,29,False
11939,Lessthan50,3,h,480000.0,S,Harcourts,34.9,3201.0,3.0,1.0,0.0,106.0,1981.0,Frankston,-38.09798,145.18737,South-Eastern,8060.0,Dr,2017,7,29,False
11940,Lessthan50,5,t,1050000.0,S,Buxton,11.7,3148.0,5.0,2.0,2.0,159.0,2011.0,Monash,-37.87883,145.09741,Southern,3582.0,Ct,2017,7,29,False
11941,Lessthan50,3,h,750000.0,PI,Ray,27.0,3196.0,3.0,1.0,2.0,126.0,0.0,Kingston,-38.05635,145.11836,South-Eastern,3906.0,St,2017,7,29,True
11942,Lessthan50,5,h,835500.0,S,Ray,27.0,3196.0,5.0,5.0,4.0,243.0,1990.0,Kingston,-38.03335,145.13212,South-Eastern,2076.0,Cl,2017,7,29,False
11943,Lessthan50,4,h,1740000.0,SP,O'Brien,17.9,3192.0,4.0,2.0,2.0,283.0,2010.0,Kingston,-37.9641,145.06547,Southern,9758.0,St,2017,7,29,False
11944,Lessthan50,2,u,560000.0,S,Buxton,17.9,3192.0,2.0,1.0,2.0,126.0,0.0,Kingston,-37.96718,145.07681000000005,Southern,9758.0,Other,2017,7,29,True
11945,Lessthan50,2,t,751000.0,S,Buxton,17.9,3192.0,2.0,1.0,1.0,126.0,0.0,Kingston,-37.96304,145.06421,Southern,9758.0,Av,2017,7,29,True
11946,Lessthan50,5,h,976000.0,S,Woodards,17.5,3169.0,5.0,3.0,2.0,126.0,0.0,Kingston,-37.93759,145.10028,South-Eastern,2727.0,Ct,2017,7,29,True
11947,Clifton Hill,4,h,1662500.0,S,Nelson,3.6,3068.0,4.0,2.0,0.0,126.0,0.0,Yarra,-37.79274,144.99863,Northern,2954.0,St,2017,7,29,True
11948,Clifton Hill,2,u,591000.0,S,Ray,3.6,3068.0,2.0,1.0,1.0,64.0,1970.0,Yarra,-37.78791,145.00588,Northern,2954.0,Other,2017,7,29,False
11949,Coburg,2,h,650000.0,SP,Jellis,6.7,3058.0,2.0,1.0,1.0,126.0,1970.0,Moreland,-37.74945,144.96737,Northern,11204.0,St,2017,7,29,False
11950,Coburg,4,h,1400000.0,S,Nelson,6.7,3058.0,4.0,2.0,2.0,165.0,1930.0,Moreland,-37.74892,144.95758999999995,Northern,11204.0,St,2017,7,29,False
11951,Coburg,2,h,996000.0,S,Nelson,6.7,3058.0,2.0,1.0,1.0,97.0,1930.0,Moreland,-37.73883,144.95321,Northern,11204.0,St,2017,7,29,False
11952,Coburg,1,u,430000.0,SP,Brad,6.7,3058.0,1.0,1.0,1.0,126.0,0.0,Moreland,-37.75287,144.97743,Northern,11204.0,Other,2017,7,29,True
11953,Coburg North,4,h,1011000.0,S,Nelson,6.7,3058.0,4.0,2.0,2.0,145.0,1930.0,Moreland,-37.72165,144.95853,Northern,3445.0,Av,2017,7,29,False
11954,Coburg North,3,h,770000.0,S,Ray,6.7,3058.0,3.0,1.0,1.0,126.0,0.0,Moreland,-37.73323,144.98228,Northern,3445.0,Av,2017,7,29,True
11955,Coburg North,3,t,830000.0,S,Ray,6.7,3058.0,3.0,2.0,2.0,142.0,2008.0,Moreland,-37.73156,144.97087,Northern,3445.0,Gr,2017,7,29,False
